player_name,game_date,season,inning,at_bat_number,pitch_number,release_speed,release_spin_rate,pfx_x,pfx_z,release_extension,balls,strikes
"Wheeler, Zack",2019-08-18,2019,2,14,2,96.2,2264,-0.7,1.15,7,1,0
"Wheeler, Zack",2019-08-18,2019,2,14,1,94.6,2197,-0.82,1.06,6.8,0,0
"Gausman, Kevin",2019-08-18,2019,9,70,2,96.3,2339,-0.76,1.13,6.3,0,1
"Wheeler, Zack",2019-08-18,2019,1,10,5,97.8,2374,-0.94,1.22,7,2,2
"Gausman, Kevin",2019-08-18,2019,9,70,1,95,2296,-0.8,1.3,6.5,0,0
"Wheeler, Zack",2019-08-18,2019,1,10,4,97.3,2327,-0.9,1.37,7,1,2
"Wheeler, Zack",2019-08-18,2019,1,10,2,96.8,2311,-0.99,1.21,6.9,0,1
"Gausman, Kevin",2019-08-18,2019,9,69,2,95.9,2341,-1,1.2,6.5,0,1
"Gausman, Kevin",2019-08-18,2019,9,69,1,95.3,2222,-0.68,1.12,6.2,0,0
"Wheeler, Zack",2019-08-18,2019,1,10,1,98.4,2309,-1.03,1.18,6.8,0,0
"Wheeler, Zack",2019-08-18,2019,1,9,6,97.3,2289,-0.82,1.15,6.8,3,2
"Wheeler, Zack",2019-08-18,2019,1,9,5,97.4,2353,-0.77,1.2,7.1,2,2
"Gausman, Kevin",2019-08-18,2019,8,64,7,96.4,2316,-0.76,1.33,6.4,3,2
"Gausman, Kevin",2019-08-18,2019,8,64,6,95.8,2260,-0.87,1.02,6.2,3,2
"Gausman, Kevin",2019-08-18,2019,8,64,5,94.8,2275,-0.65,1.28,6.4,3,1
"Wheeler, Zack",2019-08-18,2019,1,9,3,97.1,2354,-0.81,1.14,6.7,1,1
"Wheeler, Zack",2019-08-18,2019,1,9,2,97,2252,-0.66,1.46,6.8,1,0
"Gausman, Kevin",2019-08-18,2019,8,64,2,93.8,2269,-0.57,1.23,6.7,1,0
"Wheeler, Zack",2019-08-18,2019,1,8,2,97.6,2368,-0.92,1.27,6.7,0,1
"Gausman, Kevin",2019-08-18,2019,8,64,1,95.9,2274,-0.82,1.03,6.5,0,0
"Gausman, Kevin",2019-08-18,2019,8,63,3,96,2405,-0.67,1.38,6.3,0,2
"Gausman, Kevin",2019-08-18,2019,8,63,1,94.9,2252,-0.79,1.12,6.1,0,0
"Wheeler, Zack",2019-08-18,2019,1,7,5,97.6,2373,-0.96,1.15,6.8,1,2
"Gausman, Kevin",2019-08-18,2019,8,62,3,96.6,2310,-0.88,1.16,6.1,0,2
"Gausman, Kevin",2019-08-18,2019,8,62,2,96,2370,-0.77,1.27,6.3,0,1
"Gausman, Kevin",2019-08-18,2019,8,62,1,95.2,2207,-0.82,1.25,6.3,0,0
"Wheeler, Zack",2019-08-18,2019,1,7,1,96.2,2187,-0.87,1.29,6.9,0,0
"Webb, Logan",2019-08-17,2019,5,47,7,93.9,2147,-0.7,1,6.2,3,2
"Webb, Logan",2019-08-17,2019,5,47,6,93.5,2107,-0.48,1.1,6.3,3,2
"Webb, Logan",2019-08-17,2019,5,47,5,93,2130,-0.64,0.89,6.3,2,2
"Webb, Logan",2019-08-17,2019,5,47,4,92.8,2078,-0.5,1.13,6.3,2,1
"Webb, Logan",2019-08-17,2019,5,47,3,92.5,2203,-0.91,1.07,6,2,0
"Webb, Logan",2019-08-17,2019,5,47,2,92.5,2259,-1,1.24,6,1,0
"Webb, Logan",2019-08-17,2019,5,46,1,92.8,2250,-0.88,0.98,6.2,0,0
"Webb, Logan",2019-08-17,2019,5,45,3,93.6,2261,-0.59,1.07,6.1,1,1
"Webb, Logan",2019-08-17,2019,5,45,2,93,2238,-0.66,1.14,6.6,1,0
"Webb, Logan",2019-08-17,2019,4,40,3,94,2232,-0.62,1.05,6.5,1,1
"Webb, Logan",2019-08-17,2019,4,39,5,94.4,2241,-0.81,1.2,6.5,2,2
"Webb, Logan",2019-08-17,2019,4,39,3,93.7,2298,-0.51,0.96,6.2,1,1
"Webb, Logan",2019-08-17,2019,4,39,2,93.8,2192,-0.66,1.15,6.4,0,1
"Webb, Logan",2019-08-17,2019,4,37,4,94.3,2155,-0.56,1,6.5,1,2
"Webb, Logan",2019-08-17,2019,4,37,3,94.1,2167,-0.68,0.89,6.3,1,1
"Webb, Logan",2019-08-17,2019,4,37,2,93.3,2126,-0.53,0.97,6.7,1,0
"Webb, Logan",2019-08-17,2019,3,33,5,94.7,2270,-0.61,0.96,6.2,2,2
"Webb, Logan",2019-08-17,2019,3,33,2,94,2202,-0.61,1.1,7.3,0,1
"Webb, Logan",2019-08-17,2019,3,32,4,94.7,2271,-0.94,1.14,6.9,2,1
"Webb, Logan",2019-08-17,2019,3,32,3,93.7,2113,-0.59,1.18,6.4,2,0
"Webb, Logan",2019-08-17,2019,3,32,2,93.4,2141,-0.39,1.17,6.5,1,0
"Webb, Logan",2019-08-17,2019,3,31,2,94,2161,-0.83,1,6.5,1,0
"Webb, Logan",2019-08-17,2019,3,31,1,93.9,2243,-0.91,1.1,6.3,0,0
"Webb, Logan",2019-08-17,2019,3,30,3,93.2,2298,-0.62,0.82,6.6,1,1
"Webb, Logan",2019-08-17,2019,3,30,2,92.8,2295,-0.81,1.01,6.3,0,1
"Webb, Logan",2019-08-17,2019,3,29,1,93,2172,-0.68,1.15,6.3,0,0
"Webb, Logan",2019-08-17,2019,2,22,4,92.9,2119,-0.64,1.21,6.2,2,1
"Webb, Logan",2019-08-17,2019,2,22,3,92.6,2123,-0.55,1.13,6.5,1,1
"Webb, Logan",2019-08-17,2019,2,22,2,92.2,2095,-0.62,1.06,6.3,1,0
"Webb, Logan",2019-08-17,2019,2,22,1,93.4,2120,-0.49,1.12,6.6,0,0
"Webb, Logan",2019-08-17,2019,2,20,1,93.6,2277,-0.86,1.12,6.4,0,0
"Webb, Logan",2019-08-17,2019,1,9,5,93.1,2007,-0.67,1.11,6.4,3,1
"Webb, Logan",2019-08-17,2019,1,9,3,93.1,2156,-0.57,0.89,6.4,1,1
"Webb, Logan",2019-08-17,2019,1,9,2,94.4,2100,-0.4,1.01,6.3,0,1
"Webb, Logan",2019-08-17,2019,1,7,2,94.4,2176,-0.47,0.62,6.5,0,1
"Webb, Logan",2019-08-17,2019,1,7,1,94.3,2053,-0.67,0.94,6.5,0,0
"Webb, Logan",2019-08-17,2019,1,6,1,94.5,2093,-0.74,1.06,6.3,0,0
"Webb, Logan",2019-08-17,2019,1,5,1,93.9,2127,-0.69,1.06,6.5,0,0
"Webb, Logan",2019-08-17,2019,1,4,6,95,2212,-0.68,1.07,6.3,3,2
"Webb, Logan",2019-08-17,2019,1,4,5,93.9,2230,-0.75,1.11,6.2,3,1
"Webb, Logan",2019-08-17,2019,1,4,4,93.8,2263,-0.87,1.2,6.5,3,0
"Webb, Logan",2019-08-17,2019,1,4,3,94,2235,-0.85,1.09,6.2,2,0
"Webb, Logan",2019-08-17,2019,1,4,2,94,2334,-0.94,1.36,6.1,1,0
"Webb, Logan",2019-08-17,2019,1,4,1,94.3,2360,-0.7,1.16,6.7,0,0
"Alcantara, Sandy",2019-08-16,2019,7,49,5,95.9,2517,-0.58,1.01,5.5,1,2
"Alcantara, Sandy",2019-08-16,2019,7,49,3,96.9,2603,-0.49,1.05,5.9,0,2
"Alcantara, Sandy",2019-08-16,2019,7,49,2,95.3,2669,-0.65,0.99,5.9,0,1
"Alcantara, Sandy",2019-08-16,2019,6,44,7,97.5,2413,-0.46,1.11,5.8,2,2
"Alcantara, Sandy",2019-08-16,2019,6,44,6,97.6,2439,-0.63,0.62,5.7,2,2
"Alcantara, Sandy",2019-08-16,2019,6,44,5,98.1,2611,-0.71,0.98,5.7,2,2
"Alcantara, Sandy",2019-08-16,2019,6,44,1,97.1,2504,-0.78,0.78,5.8,0,0
"Alcantara, Sandy",2019-08-16,2019,6,42,3,97.1,2471,-0.62,1.17,5.8,0,2
"Alcantara, Sandy",2019-08-16,2019,6,42,2,95.9,2415,-0.85,0.89,5.7,0,1
"Alcantara, Sandy",2019-08-16,2019,5,35,6,94.7,2587,-0.84,0.77,5.8,3,2
"Alcantara, Sandy",2019-08-16,2019,5,35,3,94.9,2517,-0.36,1.18,5.6,2,0
"Alcantara, Sandy",2019-08-16,2019,5,35,2,94.8,2500,-0.73,0.86,5.5,1,0
"Alcantara, Sandy",2019-08-16,2019,5,35,1,94.1,2431,-0.49,1.03,5.5,0,0
"Alcantara, Sandy",2019-08-16,2019,4,29,3,95.7,2535,-0.96,0.72,5.4,1,1
"Alcantara, Sandy",2019-08-16,2019,4,29,1,95.1,2451,-1.04,0.73,5.3,0,0
"Alcantara, Sandy",2019-08-16,2019,3,25,3,95,2509,-1.02,0.86,5.8,2,0
"Alcantara, Sandy",2019-08-16,2019,3,24,3,94.8,2525,-0.75,0.88,5.8,1,1
"Alcantara, Sandy",2019-08-16,2019,3,24,1,94.3,2411,-0.86,0.4,5.7,0,0
"Alcantara, Sandy",2019-08-16,2019,3,23,4,94.8,2248,-0.56,0.87,5.5,2,1
"Alcantara, Sandy",2019-08-16,2019,3,22,6,96.1,2612,-0.81,0.41,5.7,3,2
"Alcantara, Sandy",2019-08-16,2019,3,22,5,95.7,2543,-0.87,0.59,5.6,2,2
"Alcantara, Sandy",2019-08-16,2019,3,22,1,96.8,2425,-0.46,1,5.4,0,0
"Alcantara, Sandy",2019-08-16,2019,3,21,1,95.7,2353,-0.73,0.56,5.6,0,0
"Alcantara, Sandy",2019-08-16,2019,2,17,3,97,2600,-0.59,0.94,6,1,1
"Alcantara, Sandy",2019-08-16,2019,2,17,2,96.3,2601,-0.78,1,5.9,1,0
"Gausman, Kevin",2019-08-16,2019,8,72,7,94,2074,-0.91,1.2,6.2,3,2
"Alcantara, Sandy",2019-08-16,2019,2,17,1,96.4,2487,-0.54,1.17,5.4,0,0
"Alcantara, Sandy",2019-08-16,2019,2,16,3,96.2,2542,-0.92,0.64,5.4,1,1
"Gausman, Kevin",2019-08-16,2019,8,72,6,96.1,2345,-0.92,1.26,6.8,3,2
"Gausman, Kevin",2019-08-16,2019,8,72,5,95.1,2414,-1.1,1.36,6.1,3,1
"Gausman, Kevin",2019-08-16,2019,8,72,4,94.7,2319,-0.91,1.15,6.5,2,1
"Alcantara, Sandy",2019-08-16,2019,2,15,3,95.9,2511,-0.72,1.24,5.6,1,1
"Gausman, Kevin",2019-08-16,2019,8,72,3,95,2331,-1.04,1.36,6.4,1,1
"Alcantara, Sandy",2019-08-16,2019,2,15,2,96.7,2517,-0.63,0.94,5.7,0,1
"Gausman, Kevin",2019-08-16,2019,8,72,2,93.5,2235,-0.81,1.43,6.2,0,1
"Alcantara, Sandy",2019-08-16,2019,2,15,1,95.3,2510,-1.04,0.85,5.5,0,0
"Gausman, Kevin",2019-08-16,2019,8,71,6,94.2,2300,-1,1.32,6.1,3,2
"Gausman, Kevin",2019-08-16,2019,8,71,4,94.2,2195,-0.93,1.23,6.6,2,1
"Alcantara, Sandy",2019-08-16,2019,2,13,1,95.4,2382,-0.77,0.65,5.5,0,0
"Gausman, Kevin",2019-08-16,2019,8,71,2,93.8,2232,-0.92,1.31,6.5,1,0
"Gausman, Kevin",2019-08-16,2019,8,70,4,96.4,2246,-0.97,1.01,7.1,1,2
"Alcantara, Sandy",2019-08-16,2019,1,7,3,96.6,2506,-0.63,1.27,5.8,0,2
"Gausman, Kevin",2019-08-16,2019,8,70,1,95.1,2181,-0.65,1.25,6.4,0,0
"Gausman, Kevin",2019-08-16,2019,8,69,6,95.3,2138,-0.8,1.2,6.4,3,2
"Gausman, Kevin",2019-08-16,2019,8,69,5,94.2,2223,-0.9,1.34,6.5,3,1
"Alcantara, Sandy",2019-08-16,2019,1,6,3,94.7,2478,-0.97,0.7,5.6,2,0
"Gausman, Kevin",2019-08-16,2019,8,69,4,95.5,2289,-1.12,1.13,6.4,2,1
"Cole, Gerrit",2019-08-28,2019,7,50,4,99.2,2581,-1.03,1.54,6.5,2,1
"Cole, Gerrit",2019-08-28,2019,7,50,3,98.9,2721,-1,1.6,6.2,1,1
"Cole, Gerrit",2019-08-28,2019,7,49,1,97.8,2526,-0.97,1.48,6.2,0,0
"Cole, Gerrit",2019-08-28,2019,7,48,4,98.9,2386,-0.98,1.19,6.5,1,2
"Cole, Gerrit",2019-08-28,2019,7,48,3,98.8,2605,-0.88,1.59,6.2,0,2
"Cole, Gerrit",2019-08-28,2019,7,48,2,98.1,2554,-1.07,1.51,6.4,0,1
"Cole, Gerrit",2019-08-28,2019,7,47,2,97.5,2552,-1.05,1.58,6.1,0,1
"Cole, Gerrit",2019-08-28,2019,6,42,3,99.9,2718,-1.1,1.64,6.6,0,2
"Cole, Gerrit",2019-08-28,2019,6,41,4,99.1,2623,-0.94,1.56,6.5,1,2
"Cole, Gerrit",2019-08-28,2019,6,40,4,98.2,2580,-0.91,1.67,6.7,1,2
"Alcantara, Sandy",2019-08-28,2019,5,34,3,96.6,2633,-1.03,1.26,5.7,0,2
"Cole, Gerrit",2019-08-28,2019,6,39,8,99.4,2682,-1.07,1.5,6.4,2,2
"Cole, Gerrit",2019-08-28,2019,6,39,7,100.2,2698,-1.26,1.59,6.1,2,2
"Cole, Gerrit",2019-08-28,2019,6,39,3,98.5,2630,-1.11,1.56,6.4,1,1
"Alcantara, Sandy",2019-08-28,2019,5,32,6,97.8,2359,-0.74,1.29,5.8,1,2
"Alcantara, Sandy",2019-08-28,2019,5,32,5,97.5,2512,-0.81,1.35,5.9,1,2
"Cole, Gerrit",2019-08-28,2019,5,35,4,98.5,2578,-1.18,1.6,6.6,2,1
"Cole, Gerrit",2019-08-28,2019,5,35,3,98.7,2563,-1.12,1.6,6.6,1,1
"Cole, Gerrit",2019-08-28,2019,5,34,6,99,2673,-1.2,1.62,6.5,3,2
"Cole, Gerrit",2019-08-28,2019,5,34,4,98.8,2672,-1.04,1.7,6.2,2,1
"Cole, Gerrit",2019-08-28,2019,5,34,2,97.9,2654,-1.2,1.6,6.1,0,1
"Cole, Gerrit",2019-08-28,2019,5,34,1,98.3,2703,-1.07,1.77,6.2,0,0
"Cole, Gerrit",2019-08-28,2019,5,33,3,97.7,2589,-1.16,1.57,6.2,0,2
"Cole, Gerrit",2019-08-28,2019,5,33,2,97.7,2622,-1.05,1.76,6.4,0,1
"Alcantara, Sandy",2019-08-28,2019,4,24,4,96.1,2369,-1.07,1.14,5.8,1,2
"Cole, Gerrit",2019-08-28,2019,5,32,4,98.1,2731,-1.05,1.77,6.2,1,2
"Cole, Gerrit",2019-08-28,2019,5,32,3,97.4,2636,-1.17,1.64,6.2,1,1
"Cole, Gerrit",2019-08-28,2019,5,32,2,97.2,2569,-1.03,1.7,6.3,1,0
"Cole, Gerrit",2019-08-28,2019,5,32,1,96.4,2589,-0.97,1.83,6,0,0
"Cole, Gerrit",2019-08-28,2019,4,25,1,97.8,2660,-0.97,1.61,6.4,0,0
"Cole, Gerrit",2019-08-28,2019,4,24,2,99.1,2661,-1.08,1.42,6.4,0,1
"Cole, Gerrit",2019-08-28,2019,4,23,4,99.1,2549,-0.95,1.57,6.6,1,2
"Cole, Gerrit",2019-08-28,2019,4,23,3,98.8,2612,-0.96,1.55,6.3,0,2
"Cole, Gerrit",2019-08-28,2019,4,23,1,96,2500,-0.79,1.61,6.5,0,0
"Cole, Gerrit",2019-08-28,2019,4,22,1,96.5,2619,-1.01,1.47,6.5,0,0
"Cole, Gerrit",2019-08-28,2019,4,21,6,99.2,2539,-1.09,1.52,6,3,2
"Cole, Gerrit",2019-08-28,2019,4,21,5,99.4,2635,-1.02,1.6,6.7,2,2
"Cole, Gerrit",2019-08-28,2019,4,21,3,97.7,2602,-1.07,1.63,6.7,1,1
"Cole, Gerrit",2019-08-28,2019,4,21,2,98.5,2662,-0.94,1.69,6.2,1,0
"Cole, Gerrit",2019-08-28,2019,3,17,1,95.7,2634,-0.98,1.69,6.2,0,0
"Alcantara, Sandy",2019-08-28,2019,2,10,7,96.1,2379,-0.69,1.4,5.4,2,2
"Alcantara, Sandy",2019-08-28,2019,2,10,6,95.5,2322,-0.92,1.28,5.9,2,2
"Cole, Gerrit",2019-08-28,2019,3,16,1,97.4,2638,-0.92,1.51,6.4,0,0
"Cole, Gerrit",2019-08-28,2019,3,15,2,96.7,2566,-0.97,1.5,6.5,0,1
"Cole, Gerrit",2019-08-28,2019,3,15,1,97,2518,-0.88,1.6,6.3,0,0
"Alcantara, Sandy",2019-08-28,2019,1,6,5,97.7,2519,-0.78,1.54,5.4,2,2
"Cole, Gerrit",2019-08-28,2019,2,9,2,98.3,2531,-0.94,1.62,6.8,1,0
"Cole, Gerrit",2019-08-28,2019,2,9,1,97.8,2411,-1.03,1.46,6.4,0,0
"Gausman, Kevin",2019-08-28,2019,9,65,3,97.2,2399,-0.79,1.4,6.4,0,2
"Gausman, Kevin",2019-08-28,2019,9,65,1,95.1,2300,-0.81,1.55,6.3,0,0
"Alcantara, Sandy",2019-08-28,2019,1,5,6,97.2,2332,-0.69,1.55,6.1,2,2
"Cole, Gerrit",2019-08-28,2019,2,8,1,97.7,2507,-0.87,1.6,6.7,0,0
"Gausman, Kevin",2019-08-28,2019,9,64,3,95,2294,-1.05,1.3,6.3,1,1
"Alcantara, Sandy",2019-08-28,2019,1,5,5,97.5,2493,-0.88,1.63,5.6,1,2
"Cole, Gerrit",2019-08-28,2019,2,7,8,99.1,2501,-1.03,1.51,6.4,3,2
"Gausman, Kevin",2019-08-28,2019,9,64,1,96.1,2364,-0.91,1.41,6.3,0,0
"Cole, Gerrit",2019-08-28,2019,2,7,7,98.9,2498,-0.86,1.56,6.3,3,2
"Cole, Gerrit",2019-08-28,2019,2,7,6,99.2,2618,-1.03,1.52,6.4,2,2
"Cole, Gerrit",2019-08-28,2019,2,7,5,98.4,2549,-1,1.7,6.1,2,2
"Cole, Gerrit",2019-08-28,2019,2,7,4,98.7,2531,-0.92,1.57,6.6,1,2
"Gausman, Kevin",2019-08-28,2019,9,63,2,95.5,2276,-0.8,1.45,6.2,0,1
"Gausman, Kevin",2019-08-28,2019,9,63,1,95.1,2244,-0.78,1.43,6.2,0,0
"Cole, Gerrit",2019-08-28,2019,2,7,3,96.4,2485,-0.98,1.66,6.2,1,1
"Cole, Gerrit",2019-08-28,2019,2,7,2,95.1,2436,-0.89,1.6,6.3,1,0
"Cole, Gerrit",2019-08-28,2019,2,7,1,95.5,2415,-0.96,1.53,6.4,0,0
"Alcantara, Sandy",2019-08-28,2019,1,4,4,97.3,2309,-0.84,1.23,5.8,0,2
"Gausman, Kevin",2019-08-28,2019,9,62,1,93.9,2289,-0.75,1.5,6,0,0
"Cole, Gerrit",2019-08-28,2019,1,3,3,96.7,2519,-0.94,1.64,6.2,1,1
"Gausman, Kevin",2019-08-28,2019,8,58,3,96.1,2337,-0.81,1.39,6.3,1,1
"Cole, Gerrit",2019-08-28,2019,1,3,2,97.9,2512,-0.69,1.65,6.5,0,1
"Gausman, Kevin",2019-08-28,2019,8,58,2,93.2,2270,-0.9,1.36,6.1,1,0
"Gausman, Kevin",2019-08-28,2019,8,58,1,94.5,2270,-0.97,1.22,6.1,0,0
"Cole, Gerrit",2019-08-28,2019,1,2,7,98.9,2572,-0.97,1.47,6.7,3,2
"Gausman, Kevin",2019-08-28,2019,8,57,1,94.3,2284,-0.76,1.28,6.2,0,0
"Gausman, Kevin",2019-08-28,2019,8,56,4,97.2,2374,-1.16,1.36,6,1,2
"Cole, Gerrit",2019-08-28,2019,1,2,5,98.7,2689,-1.06,1.52,6,1,2
"Alcantara, Sandy",2019-08-28,2019,1,2,7,97,2308,-0.7,1.38,5.8,3,2
"Gausman, Kevin",2019-08-28,2019,8,56,3,96.3,2330,-0.97,1.31,6.2,1,1
"Cole, Gerrit",2019-08-28,2019,1,2,4,97.6,2536,-0.9,1.51,5.9,1,2
"Gausman, Kevin",2019-08-28,2019,8,56,2,95.5,2308,-0.61,1.5,6.3,1,0
"Cole, Gerrit",2019-08-28,2019,1,2,2,96.1,2408,-0.94,1.46,6.5,0,1
"Gausman, Kevin",2019-08-28,2019,8,55,6,96.7,2358,-0.81,1.45,6.5,2,2
"Cole, Gerrit",2019-08-28,2019,1,2,1,98.1,2499,-0.94,1.66,6.2,0,0
"Gausman, Kevin",2019-08-28,2019,8,55,4,95.1,2342,-0.79,1.53,6.3,2,1
"Alcantara, Sandy",2019-08-28,2019,1,2,2,96.4,2234,-0.65,1.19,5.9,1,0
"Cole, Gerrit",2019-08-28,2019,1,1,2,96.5,2471,-0.92,1.59,6.1,0,1
"Gausman, Kevin",2019-08-28,2019,8,55,2,94.3,2334,-0.87,1.51,6.3,1,0
"Cole, Gerrit",2019-08-28,2019,1,1,1,96,2557,-0.88,1.72,6.3,0,0
"Gausman, Kevin",2019-08-28,2019,8,55,1,94.4,2215,-0.83,1.46,6.1,0,0
"Webb, Logan",2019-08-25,2019,5,45,5,94,2148,-0.66,0.62,6.8,2,2
"Webb, Logan",2019-08-25,2019,5,45,4,93.4,2068,-0.71,1.11,6.2,2,1
"Webb, Logan",2019-08-25,2019,5,45,3,93.3,2097,-0.69,0.89,6.8,2,0
"Webb, Logan",2019-08-25,2019,5,43,5,92.9,2016,-0.76,0.85,6.4,2,2
"Webb, Logan",2019-08-25,2019,5,43,2,92.7,2195,-0.85,0.92,6.3,0,1
"Webb, Logan",2019-08-25,2019,5,41,4,93.4,2140,-0.63,0.99,6.6,2,1
"Webb, Logan",2019-08-25,2019,5,41,2,92.4,2156,-0.66,1.15,6.1,0,1
"Webb, Logan",2019-08-25,2019,4,35,3,92.1,2047,-0.6,0.91,6.7,2,0
"Webb, Logan",2019-08-25,2019,4,35,2,93.4,2099,-0.54,0.94,6.3,1,0
"Webb, Logan",2019-08-25,2019,3,29,5,93.4,2072,-0.77,1.03,6.3,2,2
"Webb, Logan",2019-08-25,2019,3,29,4,92.5,2110,-1.03,1.08,6.6,2,1
"Webb, Logan",2019-08-25,2019,3,29,3,93.2,2222,-1.11,1.09,6.6,1,1
"Webb, Logan",2019-08-25,2019,3,29,2,94,2217,-0.8,1.24,6.8,0,1
"Webb, Logan",2019-08-25,2019,3,29,1,93.3,2244,-0.6,1.2,6.2,0,0
"Webb, Logan",2019-08-25,2019,3,27,1,93.1,2218,-0.66,1.12,6.5,0,0
"Webb, Logan",2019-08-25,2019,2,19,3,93.7,2117,-0.58,1.02,6.5,0,2
"Webb, Logan",2019-08-25,2019,2,19,2,93.3,2273,-0.79,0.87,6.5,0,1
"Webb, Logan",2019-08-25,2019,2,18,2,93.5,2217,-1.06,1.1,6.6,0,1
"Webb, Logan",2019-08-25,2019,2,18,1,93.8,2194,-0.92,0.98,6.1,0,0
"Webb, Logan",2019-08-25,2019,2,17,4,93.7,2204,-0.63,1.03,6.7,1,2
"Webb, Logan",2019-08-25,2019,2,17,1,93.8,2378,-0.72,1.31,6.3,0,0
"Webb, Logan",2019-08-25,2019,2,16,3,93.9,2235,-0.77,1.38,6.6,1,1
"Webb, Logan",2019-08-25,2019,2,16,2,93.7,2218,-0.58,1.63,6.2,0,1
"Webb, Logan",2019-08-25,2019,2,15,3,92.7,2258,-0.91,1.01,6.5,1,1
"Webb, Logan",2019-08-25,2019,2,15,1,92.7,2221,-1.01,1.19,6.1,0,0
"Webb, Logan",2019-08-25,2019,1,7,1,95.3,2387,-1.15,1.1,6.2,0,0
"Webb, Logan",2019-08-25,2019,1,6,5,94.9,2243,-1,0.99,6.4,2,2
"Webb, Logan",2019-08-25,2019,1,6,4,93.9,2295,-0.84,0.98,6.4,2,1
"Webb, Logan",2019-08-25,2019,1,6,2,94.9,2282,-0.75,1.07,6.2,0,1
"Webb, Logan",2019-08-25,2019,1,6,1,94.5,2359,-0.92,1.17,6.3,0,0
"Webb, Logan",2019-08-25,2019,1,5,1,94.1,2306,-0.99,1.27,6.3,0,0
"Wheeler, Zack",2019-08-24,2019,6,50,5,97.2,2409,-0.95,1.23,6.9,2,2
"Wheeler, Zack",2019-08-24,2019,6,50,2,97,2394,-0.91,1.31,6.9,0,1
"Wheeler, Zack",2019-08-24,2019,6,48,4,97.2,2428,-0.79,1.18,6.8,1,2
"Wheeler, Zack",2019-08-24,2019,6,48,2,97.6,2463,-0.99,1.17,7.5,0,1
"Wheeler, Zack",2019-08-24,2019,6,46,1,96.2,2337,-0.71,1.25,7,0,0
"Wheeler, Zack",2019-08-24,2019,5,38,5,97.5,2320,-0.57,1.24,7.3,3,1
"Wheeler, Zack",2019-08-24,2019,5,38,1,97.1,2407,-0.8,1.33,7.2,0,0
"Wheeler, Zack",2019-08-24,2019,5,37,1,96.7,2289,-0.45,1.21,7.1,0,0
"Wheeler, Zack",2019-08-24,2019,5,36,2,95.1,2281,-0.83,1.2,7.2,1,0
"Wheeler, Zack",2019-08-24,2019,5,36,1,95,2193,-0.78,1.09,6.9,0,0
"Wheeler, Zack",2019-08-24,2019,4,32,2,97.1,2331,-0.64,1.38,6.5,1,0
"Wheeler, Zack",2019-08-24,2019,4,32,1,96.6,2462,-0.86,1.34,7.2,0,0
"Wheeler, Zack",2019-08-24,2019,4,31,4,97.3,2370,-0.54,1.32,6.8,2,1
"Wheeler, Zack",2019-08-24,2019,4,30,2,95.9,2334,-0.88,1.3,6.9,1,0
"Wheeler, Zack",2019-08-24,2019,4,29,3,95.5,2155,-1,1.31,7.2,1,1
"Wheeler, Zack",2019-08-24,2019,4,29,1,96.1,2332,-0.78,1.39,6.7,0,0
"Wheeler, Zack",2019-08-24,2019,4,28,1,96.5,2378,-0.94,1.45,6.9,0,0
"Wheeler, Zack",2019-08-24,2019,3,22,6,95.9,2342,-0.66,1.35,7,3,2
"Wheeler, Zack",2019-08-24,2019,3,22,5,95.7,2423,-0.71,1.37,6.8,3,1
"Wheeler, Zack",2019-08-24,2019,3,22,4,96.2,2336,-0.73,1.19,6.9,3,0
"Wheeler, Zack",2019-08-24,2019,3,22,3,95.6,2376,-0.73,1.48,7,2,0
"Wheeler, Zack",2019-08-24,2019,3,22,1,95.2,2306,-1.08,1.58,7,0,0
"Wheeler, Zack",2019-08-24,2019,3,21,3,96.3,2453,-0.81,1.47,6.9,2,0
"Wheeler, Zack",2019-08-24,2019,3,20,2,97,2423,-0.81,1.36,6.8,0,1
"Wheeler, Zack",2019-08-24,2019,3,20,1,97,2434,-1.05,1.27,6.7,0,0
"Wheeler, Zack",2019-08-24,2019,3,19,2,95.6,2339,-0.97,1.37,6.9,1,0
"Wheeler, Zack",2019-08-24,2019,2,12,4,96.1,2395,-0.79,1.4,6.8,2,1
"Wheeler, Zack",2019-08-24,2019,2,12,3,96.5,2426,-0.64,1.43,6.9,1,1
"Wheeler, Zack",2019-08-24,2019,2,10,2,96.9,2433,-0.64,1.6,6.7,0,1
"Wheeler, Zack",2019-08-24,2019,2,9,6,97.8,2398,-0.67,1.42,7,3,2
"Wheeler, Zack",2019-08-24,2019,2,9,5,97.9,2341,-0.89,1.53,6.9,3,1
"Wheeler, Zack",2019-08-24,2019,2,9,4,97.4,2407,-0.93,1.52,6.9,3,0
"Gausman, Kevin",2019-08-24,2019,7,57,2,95,2403,-0.92,1.43,5.8,0,1
"Gausman, Kevin",2019-08-24,2019,7,57,1,96.1,2327,-0.93,1.42,5.9,0,0
"Gausman, Kevin",2019-08-24,2019,7,56,5,94.5,2292,-0.62,1.29,6.4,3,1
"Gausman, Kevin",2019-08-24,2019,7,56,4,95,2296,-0.78,1.28,6.1,2,1
"Gausman, Kevin",2019-08-24,2019,7,56,3,94.7,2319,-0.98,1.37,6.1,2,0
"Gausman, Kevin",2019-08-24,2019,7,56,1,93.7,2195,-0.96,1.2,6.3,0,0
"Wheeler, Zack",2019-08-24,2019,1,4,4,97.5,2392,-0.71,1.33,6.8,1,2
